Tech,Health,Finance,Consumer,Energy,Weapons
1.008727764270691,0.9931409538417728,1.005301938409532,1.0054283977961553,1.0043162092151803,0.9869148833624771
1.0082071558569676,0.9875845519390116,1.005542884572094,1.001248694939681,1.0124289838364833,0.9842032699713619
1.0073604811532422,0.9903787670984832,1.006515960066941,0.9982060614142771,1.0024110715242593,0.9966241304371627
1.0151199096323187,0.9932466641449954,1.0159849581042695,1.0045082204458977,0.9984814781470783,0.9960854466897647
1.0206823790149289,0.9991158426510593,1.018305576579738,1.014480057664374,0.9825894897369352,1.005604879071814
1.020566205542,0.9917505080337307,1.0173726100993534,1.009698858522479,0.9840200406359205,1.0035922747743147
1.0223878580067927,0.9920397770096062,1.0148467562154317,1.0133784367412237,0.984035422708078,1.0099068814183607
1.0259994415263907,0.9863524314956833,1.0093777454817365,1.0401221255588462,0.9889750451168825,1.012879805103318
1.028920667617685,0.988057184524367,1.0094061475647598,1.0366807085036513,0.9869573998678576,1.0164559052140083
1.0435416032953218,1.0221143923153144,1.0142434181139213,1.0345824241487702,0.9976241504766306,1.023183312952947
1.0424612070805612,1.0257526233653957,1.017189491222044,1.0484968049443906,0.9941586018049724,1.0219660781455888
1.0401443122014649,1.0313979131785869,1.022749275359012,1.0481613994192627,1.000465160167919,1.0155663110862305
1.031061920023593,1.0303526587798177,1.0156111750408667,1.0412097931077666,1.00351778580608,1.012762013983497
1.0287510551260965,1.0392460791616935,1.0146494896916918,1.0356679162886053,1.008635247894482,1.0075894603675708
1.0271186851610745,1.0491634392706675,1.0196001120630824,1.0455457417341958,1.0079170460985043,1.0098212403592268
1.0398752742477884,1.0574673248915398,1.0272302419122759,1.0528070830145135,1.0080920674772371,1.0093251057522994
1.0408219641669028,1.0523038878021973,1.0294607786802599,1.0635731299862505,1.0114679082974933,1.016811519610285
1.045996035415803,1.0559917858682235,1.0346186224822058,1.0705315313444188,1.0118602567277726,1.0189867230306946
1.0409439467397146,1.053321780060103,1.0330651242619602,1.064828041331855,1.0078428182214876,1.014057135061358
1.0287384524146774,1.0506299142490845,1.0283676610278485,1.0590614610312783,1.0024178400555424,0.9903706025801451
1.0234988610790692,1.0444686359715463,1.0181188159994141,1.047823202002623,0.9989373219195236,0.9871524236767956
1.0343972661899254,1.0539699712849278,1.0255913680680702,1.050048424172336,1.0083208932905896,0.9915707786524798
1.041621662448863,1.05678123197735,1.029274391440621,1.051778798450215,0.992301497342708,0.9955877140656673
1.055808350509135,1.0589983559248246,1.040921575528788,1.058970500356954,1.0041474700332491,1.0006684305054367
1.0507485330057114,1.0562380391986086,1.0390825534786976,1.0537365423658471,0.9988658258302943,0.9942316800207077
1.0525500888180641,1.0589418435230167,1.0382714669274349,1.0527856766701167,0.9964442731472755,0.9946376355335189
1.056959797951664,1.0602906561905368,1.0381087209965991,1.0588984099125949,1.00670988594433,1.0045944488295002
1.0628094402151917,1.068070855871961,1.0599073921722533,1.0636097097515747,1.0180377198932886,1.0048632715502732
1.0699672273696974,1.0685791921153618,1.0592010601277153,1.060602773491954,1.0167377661442711,1.0050012624001239
1.0819103898613718,1.0853117019717908,1.065332027693635,1.0710473214886973,1.0336662893875597,1.005465849071953
