Tech,Health,Finance,Consumer,Energy,Weapons
1.0078521191064482,1.0013028583392334,0.9929060203805083,1.0001511133077805,1.0234340349904978,1.006039318877723
1.0120635240483609,0.9991866744887355,0.9913413275834873,1.0041075453900095,1.021412328296326,1.0058912373081363
1.0237405635037076,1.0047427511508604,0.9957696272822906,1.0004017857095244,1.0249013096480393,1.013975363742494
1.0072023241397279,1.0003086997628237,0.9842285352840932,0.9750407776300253,0.9981912491803431,1.0050373286138572
1.017687157708941,1.0131608828161258,1.014927569720747,0.9944444616029088,1.0150018750063274,1.0200836113920528
1.01318084867438,1.0131600530099873,1.0193673372276368,0.9973075884363748,1.028391079584625,1.0145281571885
1.012136772573711,1.0094241533302977,1.0149579707290493,0.9887357388009798,1.0160476652883002,1.0102371247105935
1.0266624884026803,1.0189858693283929,1.026160443489695,1.0050814587013095,1.0311434245801256,1.0102188990307506
1.031271420564911,1.0245387956056404,1.0321748955993153,1.0240965191802824,1.0394993154744308,1.019033821052042
1.0270261968646348,1.0304378685325952,1.041117265534043,1.0281612970785952,1.0508712439785586,1.0148994802802205
1.016422940489113,1.0271755841268313,1.0430119738064823,1.0201687614370776,1.0462676183614148,1.0208094051697914
1.010748788923904,1.0251307484851773,1.0477284960336757,1.0138257263820722,1.0256751536401172,1.022464991883726
1.0099663640916199,1.0307472060582965,1.047330492294202,1.0122991677204038,1.0214362684454892,1.015803190403922
1.0207580833978034,1.035905096480362,1.0708265103403816,1.0227532437827898,1.0290455419649125,1.025434115963725
1.0207124680347586,1.041637434848495,1.0743713407566755,1.0305585400533945,1.0211838473534915,1.036046953574249
1.0285546523327682,1.0447926846341862,1.0791115433127125,1.0334351588265698,1.017231670788095,1.0374389186185755
1.0363276453230155,1.0421237051742163,1.0805415343429348,1.0469201666864434,1.0072631749792935,1.0435763169937777
1.0483079986565442,1.0409766412859198,1.082192307626657,1.0486127386051065,1.0114000229102889,1.0536546242221965
1.0585474082579223,1.038734911654978,1.0793955005710192,1.0528853611773175,1.0049062131464686,1.0421540871158328
1.0567357903984085,1.0369485442205224,1.0787926993430537,1.0533275632231491,1.0023800105444793,1.0329487314126726
1.0646884408943436,1.0271837119002127,1.0677666588704322,1.0416663274430376,1.0049046319698514,1.0308767876382727
1.0713552228396321,1.026121705479257,1.073640193957471,1.0418272609912431,1.0131656200302488,1.0160382197292082
1.0642840036457368,1.019312163251597,1.0586695325216458,1.0423678072571843,1.003087007599928,1.0145372314424546
1.0669264363701036,1.0313403374068268,1.0634398543289378,1.0546810181364465,1.0027463072841347,1.0269655482871785
1.0769910989968736,1.0328053356377522,1.0662492316812036,1.0507353446361694,0.9901783909642081,1.0279900108940352
1.0730399804424158,1.0306364406642738,1.0631797771147111,1.0531724351697898,0.9872193906778546,1.028903018832677
1.06326695764072,1.0104527573147826,1.063252446185214,1.0324146468525166,0.9671461123537398,1.0090508147404371
1.056662510300787,0.9937272475050805,1.0609437256346603,1.0244930794194962,0.9734468377841581,1.0101541788436055
1.0447890344410629,0.9919453191229275,1.0652554481527847,1.0278838608965344,0.9695011443049414,1.01318537249568
1.052617882757149,0.9947386990277686,1.068907176701678,1.0366610465964818,0.9820306966925109,1.0216700272397374
1.046498743270049,0.9894165683775621,1.0725166127388452,1.0376700937537768,0.9843868448012016,1.0204803821765824
1.0492743907308588,1.0112069221941413,1.0978007185072503,1.0606893374512627,0.9974867935742271,1.0402873330268358
1.042585983393118,1.0081948412715207,1.1003765940429198,1.0624671658219824,1.0053574503533094,1.0346303064451672
1.0553766548113408,1.0080195883024214,1.0997088996585995,1.0618194585898395,1.0019375422553198,1.046560898376114
1.071785078467346,1.0134923150936204,1.1087508153364027,1.0657025148916894,1.0002321170113802,1.0499605107457701
1.0737118546243751,1.0119349192906393,1.1102363902990307,1.0677196923966947,0.9999429540807987,1.059875237699977
